1716, -0.009288, 0.100991, 0.249848, 0.897119, -0.151406, -0.413280, -0.038138, 0, 0, , 0.000000;
1716, -0.009329, 0.100987, 0.249696, 0.897324, -0.149978, -0.413274, -0.038991, 0, 0, , 0.000000;
1716, -0.009432, 0.100860, 0.249651, 0.897472, -0.149164, -0.413261, -0.038853, 0, 0, , 0.000000;
1747, -0.009544, 0.100878, 0.249626, 0.897542, -0.148609, -0.413269, -0.039273, 0, 0, , 0.000000;
1747, -0.009713, 0.100908, 0.249744, 0.897574, -0.149334, -0.412964, -0.038996, 0, 0, , 0.000000;
1763, -0.009876, 0.100898, 0.249822, 0.897552, -0.149672, -0.412906, -0.038826, 0, 0, , 0.000000;
1763, -0.009934, 0.100871, 0.249849, 0.897615, -0.149406, -0.412874, -0.038730, 0, 0, , 0.000000;
1778, -0.010100, 0.100983, 0.250035, 0.897474, -0.150877, -0.412647, -0.038721, 0, 0, , 0.000000;
1778, -0.010106, 0.100988, 0.250064, 0.897559, -0.150263, -0.412668, -0.038899, 0, 0, , 0.000000;
1794, -0.010146, 0.101068, 0.250238, 0.897596, -0.150722, -0.412414, -0.038970, 0, 0, , 0.000000;
1794, -0.010146, 0.101082, 0.250181, 0.897711, -0.150020, -0.412356, -0.039634, 0, 0, , 0.000000;
1809, -0.010323, 0.101135, 0.250258, 0.897498, -0.151144, -0.412360, -0.040161, 0, 0, , 0.000000;
1809, -0.010351, 0.101219, 0.250400, 0.897583, -0.151602, -0.412000, -0.040213, 0, 0, , 0.000000;
1809, -0.010408, 0.101236, 0.250327, 0.897538, -0.151338, -0.412118, -0.040992, 0, 0, , 0.000000;
1825, -0.010519, 0.101306, 0.250471, 0.897379, -0.152224, -0.412159, -0.040788, 0, 0, , 0.000000;
1825, -0.010582, 0.101301, 0.250487, 0.897370, -0.152086, -0.412238, -0.040700, 0, 0, , 0.000000;
1841, -0.010645, 0.101293, 0.250576, 0.897387, -0.151926, -0.412335, -0.039941, 0, 0, , 0.000000;
1841, -0.010575, 0.101286, 0.250414, 0.897662, -0.149019, -0.412767, -0.040243, 0, 0, , 0.000000;
1856, -0.010660, 0.101366, 0.250470, 0.897614, -0.148608, -0.413042, -0.040027, 0, 0, , 0.000000;
1856, -0.010683, 0.101393, 0.250523, 0.897704, -0.148130, -0.413072, -0.039454, 0, 0, , 0.000000;
1872, -0.010681, 0.101365, 0.250356, 0.897941, -0.146418, -0.413145, -0.039680, 0, 0, , 0.000000;
1887, -0.010756, 0.101446, 0.250423, 0.897915, -0.146859, -0.413062, -0.039519, 0, 0, , 0.000000;
1887, -0.010860, 0.101561, 0.250484, 0.897790, -0.147425, -0.413105, -0.039785, 0, 0, , 0.000000;
1903, -0.010901, 0.101710, 0.250500, 0.897706, -0.147688, -0.413123, -0.040520, 0, 0, , 0.000000;
1919, -0.011011, 0.101774, 0.250659, 0.897607, -0.149088, -0.412842, -0.040443, 0, 0, , 0.000000;
1919, -0.011081, 0.101859, 0.250663, 0.897471, -0.149606, -0.412885, -0.041098, 0, 0, , 0.000000;
1934, -0.011041, 0.101822, 0.250456, 0.897572, -0.148088, -0.413098, -0.042242, 0, 0, , 0.000000;
1934, -0.011106, 0.101904, 0.250380, 0.897495, -0.148220, -0.413120, -0.043190, 0, 0, , 0.000000;
1950, -0.011153, 0.101927, 0.250396, 0.897453, -0.148463, -0.413124, -0.043194, 0, 0, , 0.000000;
1950, -0.011277, 0.101908, 0.250508, 0.897343, -0.149430, -0.413097, -0.042387, 0, 0, , 0.000000;
1950, -0.011346, 0.101921, 0.250589, 0.897301, -0.149935, -0.413087, -0.041585, 0, 0, , 0.000000;
1981, -0.011361, 0.101879, 0.250568, 0.897376, -0.149378, -0.413190, -0.040941, 0, 0, , 0.000000;
1981, -0.011436, 0.101905, 0.250604, 0.897411, -0.149703, -0.413083, -0.040071, 0, 0, , 0.000000;
1997, -0.011535, 0.101840, 0.250589, 0.897534, -0.149847, -0.412863, -0.039030, 0, 0, , 0.000000;
1997, -0.011608, 0.101904, 0.250532, 0.897581, -0.149710, -0.412818, -0.038944, 0, 0, , 0.000000;
